FILE                  	FILTER            	OBJECT            	EXPTIME	
SUPA0118332_1OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_2OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_3OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_4OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_5OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_6OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_7OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_8OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118332_9OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_10OCF.fits	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_1OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_2OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_3OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_4OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_5OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_6OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_7OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_8OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118333_9OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_10OCF.fits	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_1OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_2OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_3OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_4OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_5OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_6OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_7OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_8OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118334_9OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_10OCF.fits	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_1OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_2OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_3OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_4OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_5OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_6OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_7OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_8OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118335_9OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_10OCF.fits	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_1OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_2OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_3OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_4OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_5OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_6OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_7OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_8OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118336_9OCF.fits 	W-C-RC            	MACSJ1226         	360.00 	
SUPA0118311_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118311_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118312_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118314_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118315_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118316_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118317_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118318_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118319_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118320_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118321_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118322_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_10OCF.fits	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_1OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_2OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_3OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_4OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_5OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_6OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_7OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_8OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118323_9OCF.fits 	W-J-B             	MACSJ1226         	180.00 	
SUPA0118325_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118325_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118326_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118327_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118328_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118329_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_10OCF.fits	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_1OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_2OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_3OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_4OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_5OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_6OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_7OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_8OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0118330_9OCF.fits 	W-J-V             	MACSJ1226         	360.00 	
SUPA0121582_10OCF.fits	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_1OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_2OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_3OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_4OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_5OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_6OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_7OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_8OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121582_9OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_10OCF.fits	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_1OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_2OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_3OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_4OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_5OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_6OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_7OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_8OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121583_9OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_10OCF.fits	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_1OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_2OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_3OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_4OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_5OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_6OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_7OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_8OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121584_9OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_10OCF.fits	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_1OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_2OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_3OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_4OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_5OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_6OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_7OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_8OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121585_9OCF.fits 	W-S-G+            	SDSS1226          	300.00 	
SUPA0121389_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121389_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121390_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121391_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121392_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121393_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121394_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121395_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121396_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
