# ref_ra ref_dec ref_z bpz_z bpz_ra bpz_dec bpz_SeqNr bpz_z_min bpz_z_max bpz_odds bpz_I bpz_R bpz_Ierr bpz_Rerr bpz_I_ok bpz_R_ok bpz_allok dist
186.78527916666664 22.089025555555555 0.45884 0.51 186.78528341566317 22.08903279969018 127757 0.362 0.658 1.0 20.57440757751465 21.162487030029297 0.004664801526814699 0.011144702322781086 True True True 0.029681650473955136
186.73082083333333 21.87987888888889 0.53557 0.52 186.73085305184412 21.87989479285485 73758 0.371 0.669 1.0 20.136011123657227 20.85862922668457 0.0021434547379612923 0.005216181743890047 True True True 0.12191248573776614
186.7651833333333 21.911718333333333 0.43739 0.54 186.76522545653646 21.911737002888465 80450 0.389 0.691 1.0 20.356689453125 21.050888061523438 0.003147978102788329 0.008066415786743164 True True True 0.1559184791242934
186.76908749999998 21.981779166666666 0.66557 0.68 186.7691291908893 21.98179040574553 100471 0.515 0.845 1.0 20.29100799560547 20.924232482910156 0.00247049517929554 0.005114746745675802 True True True 0.14493829261277166
186.8056791666666 22.029899722222222 0.51262 0.47 186.80570240889352 22.02990575144531 127687 0.326 0.614 1.0 20.478994369506836 21.15015983581543 0.002768899081274867 0.0054328665137290955 True True True 0.080542726379222
186.75332499999996 21.92016416666667 0.48347 0.5 186.75338947644133 21.9201721798472 83669 0.353 0.647 1.0 19.660449981689453 20.339033126831055 0.0015478263376280665 0.003307607024908066 True True True 0.21725809271492644
186.87669166666663 22.081111944444444 0.45994 0.51 186.87671463889657 22.08112114864417 118662 0.362 0.658 1.0 20.153392791748047 20.768898010253906 0.004453322384506464 0.007813588716089725 True True True 0.08349093237551831
186.79008333333329 21.937709722222223 0.43843 0.49 186.79010314797307 21.937726422980024 88997 0.344 0.636 1.0 20.75874137878418 21.344844818115234 0.004077231511473656 0.006904268637299538 True True True 0.08940293963176886
186.8621083333333 22.014060833333332 0.45971 0.51 186.86213339986878 22.014068729293342 108255 0.362 0.658 1.0 19.915672302246094 20.619361877441406 0.002038550330325961 0.0034582559019327164 True True True 0.08835755649397478
186.87228333333329 22.0163175 0.51711 0.46 186.87229016661584 22.016319992571443 107750 0.317 0.603 1.0 19.455425262451172 20.088916778564453 0.0012113041011616588 0.003462633118033409 True True True 0.02450774760926715
186.76112499999996 21.884834166666668 0.52057 0.52 186.76115303912965 21.884852164974784 74271 0.371 0.669 1.0 20.25017738342285 20.970420837402344 0.00212994241155684 0.005852913483977318 True True True 0.11389325578536035
186.76185416666664 21.893056944444442 0.53412 0.43 186.76189422539943 21.893069834615073 76394 0.29 0.57 1.0 19.21436882019043 19.771333694458008 0.0009466481278650463 0.0021954504773020744 True True True 0.14162909955670583
186.9295208333333 22.018159999999998 0.43671 0.48 186.92956034448176 22.018168274511698 128264 0.335 0.625 1.0 19.940692901611328 20.56205940246582 0.0037148648407310247 0.006490972824394703 True True True 0.1351885486610763
186.89099166666662 21.92047888888889 0.46009 0.46 186.89100092868173 21.92049133926789 83471 0.317 0.603 1.0 19.948183059692383 20.59613037109375 0.001916300505399704 0.0035791017580777407 True True True 0.05445899768684655
186.9237958333333 21.960945 0.46207 0.5 186.92381853631107 21.96095793182707 95990 0.353 0.647 1.0 20.169879913330078 20.870325088500977 0.0026983534917235374 0.004948903806507587 True True True 0.08895508411620173
186.92754999999997 21.953287222222222 0.36946 0.37 186.92757521172584 21.953289814807086 92313 0.236 0.504 1.0 19.04564094543457 19.59555435180664 0.0016585498815402389 0.002245580777525902 True True True 0.08469677045790083
186.77436666666665 21.87450611111111 0.52461 0.53 186.77442254079466 21.874530511624457 72035 0.38 0.68 1.0 20.63806915283203 21.344270706176758 0.003339946735650301 0.006163583602756262 True True True 0.20630050862097077
186.9822708333333 21.901407222222222 0.4594 0.46 186.9823140736392 21.90137831882649 78166 0.317 0.61 0.9822 19.88409423828125 -99.0 0.007420214358717203 0.0 True False False 0.1780083728812812
186.93847499999998 21.922777222222223 0.45833 0.45 186.9384970168421 21.922790700934005 83476 0.308 0.592 1.0 19.80031967163086 20.464157104492188 0.0019733693916350603 0.0032094286289066076 True True True 0.08809681623036347
186.8567208333333 21.887800277777778 0.46117 0.53 186.85675031462458 21.887806997208166 75755 0.38 0.68 1.0 20.70175552368164 21.35702133178711 0.0032024141401052475 0.010594808496534824 True True True 0.10140949785250261
186.8256833333333 21.871700277777776 0.48345 0.48 186.82570501870777 21.871709637841434 70896 0.335 0.625 1.0 20.530532836914062 21.187753677368164 0.002999878954142332 0.005346242804080248 True True True 0.0799009456959492
186.97839166666665 21.837978333333332 0.51052 0.54 186.9784154197711 21.837977433581404 61352 0.389 0.691 1.0 20.012300491333008 20.692474365234375 0.008695101365447044 0.007295359391719103 True True True 0.0794409113158474
186.78347916666664 21.867536666666666 0.52303 0.53 186.7835187675587 21.86753719578874 69969 0.38 0.68 1.0 20.650293350219727 21.37397575378418 0.0035854808520525694 0.0102687394246459 True True True 0.13231913437411696
186.9498458333333 21.83913611111111 0.45871 0.54 186.94987489497973 21.83913588792912 61555 0.389 0.691 1.0 20.414722442626953 21.119003295898438 0.0034633351024240255 0.00744272768497467 True True True 0.09711673863969103
186.71882499999998 21.869441944444446 0.4302 0.43 186.7188586376506 21.86945357715773 70629 0.29 0.57 1.0 19.870716094970703 20.459604263305664 0.0017481641843914986 0.003634924767538905 True True True 0.11993004132415619
186.8424208333333 21.828979444444442 0.39547 0.44 186.84244506400103 21.828982695295874 58519 0.299 0.581 1.0 19.701263427734375 20.331207275390625 0.001465266919694841 0.003411791753023863 True True True 0.08181712251083414
186.86939999999998 21.77332694444444 0.43216 0.45 186.86942328764755 21.77332393065365 42449 0.308 0.592 1.0 20.54102897644043 21.1501407623291 0.003299480536952615 0.006195791531354189 True True True 0.07860694507891632
186.77377499999997 21.843362777777777 0.4334 0.43 186.77380885815825 21.84337057526245 62549 0.29 0.57 1.0 20.66278648376465 21.205718994140625 0.0039034110959619284 0.006232472136616707 True True True 0.11656862162826123
186.84695416666662 21.741279722222224 0.43718 0.48 186.84697528812984 21.741287372482148 32727 0.335 0.625 1.0 19.7060546875 20.356426239013672 0.0015912213129922748 0.004293504636734724 True True True 0.07580816397818954
186.83511249999998 21.796726111111113 0.43299 0.43 186.8351390281362 21.796731466337782 48674 0.29 0.57 1.0 20.023639678955078 20.650959014892578 0.0017013511387631297 0.0037607699632644653 True True True 0.09074515703753794
186.9249708333333 21.69491777777778 0.47526 0.47 186.9249888334914 21.69492494966729 19272 0.326 0.614 1.0 20.200292587280273 20.825292587280273 0.004344451706856489 0.01242832187563181 True True True 0.06551265540007241
186.7897333333333 21.823106666666668 0.43991 0.42 186.78976709313773 21.823143670064667 56528 0.281 0.559 1.0 20.79197120666504 21.356163024902344 0.003625548677518964 0.0074335611425340176 True True True 0.17457121498304778
186.8032833333333 21.695528055555556 0.38771 0.4 186.80329552028084 21.695534340292756 19538 0.263 0.537 1.0 20.513227462768555 21.102222442626953 0.003974939696490765 0.016002841293811798 True True True 0.04662281804511159
186.77169999999995 21.795358611111112 0.43848 0.47 186.7717299280667 21.795355607299577 48936 0.326 0.614 1.0 20.16059684753418 20.765684127807617 0.0020722763147205114 0.004795639310032129 True True True 0.1006220268715955
186.81031666666664 21.719266944444442 0.53538 0.55 186.81034024141726 21.719279377766803 25433 0.398 0.702 1.0 20.634183883666992 21.396305084228516 0.0030419244430959225 0.007850163616240025 True True True 0.09066335616281047
186.80801249999996 21.742181666666667 0.46016 0.55 186.80804187281967 21.74219516587492 32196 0.398 0.702 1.0 20.105758666992188 20.862951278686523 0.002329784445464611 0.003983316943049431 True True True 0.10958460136175048
186.77230833333329 21.705604444444443 0.43355 0.44 186.7723519654803 21.705594767349673 21322 0.299 0.581 1.0 19.481040954589844 20.109216690063477 0.0016957598272711039 0.003072519786655903 True True True 0.1500389948623451
186.79867499999997 21.68278888888889 0.37874 0.37 186.7987003572391 21.682806356193012 14699 0.236 0.504 1.0 18.80353355407715 19.38373374938965 0.0012663420056924224 0.0019105980172753334 True True True 0.10559261330136295
186.83900416666663 22.04015916666667 0.45898 0.47 186.839021776261 22.04016335793611 126103 0.326 0.614 1.0 19.582923889160156 20.269906997680664 0.0014731623232364655 0.007245979737490416 True True True 0.06066800028779281
186.74893333333333 22.042659722222226 0.51393 0.43 186.74896057454558 22.04266944137389 125822 0.29 0.57 1.0 20.2314395904541 20.801542282104492 0.002490091137588024 0.003979187924414873 True True True 0.09740143999334037
186.87307916666663 21.94718361111111 0.46121 0.44 186.87311078001872 21.947199041925213 91010 0.299 0.581 1.0 19.977563858032227 20.610660552978516 0.0018598352326080203 0.003806143067777157 True True True 0.11928483905853782
186.7996833333333 21.779901388888888 0.4327 0.49 186.79971101029875 21.779909082015102 44227 0.344 0.636 1.0 20.433879852294922 21.084915161132812 0.002739409450441599 0.00526486337184906 True True True 0.0965806698671415
186.87800416666664 21.79280277777778 0.43486 0.52 186.87804435437957 21.792779600546403 47334 0.371 0.669 1.0 20.730993270874023 21.354883193969727 0.0035675365943461657 0.00716942735016346 True True True 0.15813952265357434
186.48139166666664 21.765968055555554 0.06868 0.07 186.48142330556172 21.76591125179267 38309 0.0 0.47 0.85238 18.417470932006836 -99.0 0.001543029211461544 0.0 True False False 0.23023238665960585
186.48977916666664 21.808873055555555 0.56521 0.55 186.48982275415113 21.808850541493896 52109 0.398 0.702 1.0 19.741092681884766 20.611600875854492 0.0017637201817706227 0.004770769737660885 True True True 0.16671267150526733
186.49940833333332 21.917668055555556 0.34729 0.38 186.49940733366222 21.91767521959909 81433 0.245 0.515 1.0 18.90917205810547 19.518739700317383 0.0011388470884412527 0.001870274543762207 True True True 0.02600576322278342
186.50339166666666 21.85059111111111 0.43679 0.43 186.5033576424992 21.850586121503266 64575 0.29 0.57 1.0 18.913101196289062 19.521638870239258 0.0009123890777118504 0.001811747788451612 True True True 0.11509753638528779
186.52204166666664 21.972588888888886 0.54938 0.53 186.52206439864864 21.97257538684786 97892 0.38 0.68 1.0 20.028608322143555 20.8378963470459 0.0028982090298086405 0.006614853627979755 True True True 0.09012269162421345
186.53444999999996 21.86227611111111 0.18673 0.31 186.53445378144477 21.86226699828555 65700 0.1 0.438 0.82873 -99.0 18.554370880126953 0.0 0.0016408127266913652 False True False 0.03515489997881944
186.5663583333333 21.715508055555556 0.07322 0.39 186.56645869875962 21.715728072370787 21558 0.04 0.87 0.4651 -99.0 -99.0 0.0 0.0 False False False 0.8602538339444307
186.5744 22.06891 0.5342 0.51 186.57441253814383 22.068921836758218 121148 0.362 0.658 1.0 19.743072509765625 20.487356185913086 0.0020929351449012756 0.0048871650360524654 True True True 0.05971246347611705
186.5776083333333 21.954968055555554 0.47961 0.47 186.57764215507038 21.954986487470574 90868 0.326 0.614 1.0 19.83625602722168 20.45980453491211 0.0015479786088690162 0.0029154401272535324 True True True 0.13097986932100458
186.58252083333332 22.095385 2.53127 1.89 186.58256693063078 22.09539123033311 115641 1.607 2.173 1.0 20.78314781188965 20.70221710205078 0.006115008611232042 0.007669850718230009 True True True 0.15538995333204939
186.59542916666666 21.90047 0.43027 0.42 186.59544490761206 21.900479328962128 76855 0.281 0.559 1.0 19.278833389282227 19.86981773376465 0.0012876538094133139 0.0033152434043586254 True True True 0.062388604177557136
186.64402083333331 21.83247111111111 0.12829 0.13 186.6440268526015 21.8324599191071 59786 0.019 0.241 1.0 18.5733699798584 18.838979721069336 0.0006952873081900179 0.0020971863996237516 True True True 0.04503332813023917
186.66169166666666 21.88964 0.43427 0.46 186.6616797956691 21.889643403250407 75274 0.317 0.603 1.0 18.869901657104492 19.501779556274414 0.000687654479406774 0.0012580797774717212 True True True 0.04150402990641598
186.66412916666667 21.99741305555556 0.61154 0.57 186.66415526831423 21.99745864116161 105263 0.416 0.724 1.0 19.672754287719727 20.533416748046875 0.0012508477084338665 0.0031264445278793573 True True True 0.18580179739919037
186.6743708333333 21.87153111111111 0.43463 0.4 186.67435883944012 21.87157207055633 71392 0.263 0.537 1.0 20.250547409057617 20.651704788208008 0.0023396059405058622 0.004983573220670223 True True True 0.15280149673362334
186.70490833333332 21.83401 0.43121 0.44 186.70490723144061 21.833979590042613 59987 0.299 0.581 1.0 19.010746002197266 19.640844345092773 0.0008412423776462674 0.0028841309249401093 True True True 0.10953775595486097
186.70705833333332 21.767723055555553 0.56756 0.55 186.70710530758194 21.76769420382896 40020 0.398 0.702 1.0 19.8963565826416 20.788528442382812 0.0017817572224885225 0.005041982047259808 True True True 0.18828863296149823
186.71114999999998 22.067958055555554 0.07346 0.08 186.71120713931415 22.06793058924558 124547 0.0 0.186 1.0 17.812055587768555 18.0860595703125 0.0006547436350956559 0.0010752531234174967 True True True 0.21474966193365183
186.71534999999997 21.873735 0.43774 0.47 186.71535432256923 21.873724161494575 68147 0.326 0.7 0.90276 19.28175163269043 -99.0 0.002083730883896351 0.0 True False False 0.04160521284514071
186.73094999999998 21.677656944444447 0.21168 0.28 186.73093413157866 21.67766842849769 11097 0.155 0.74 0.69113 18.392757415771484 18.868860244750977 0.0008016637875698507 0.00155788438860327 True True True 0.06728558125302861
186.73220833333332 21.77789888888889 0.51946 0.51 186.73224076613857 21.777889082891623 43685 0.362 0.658 1.0 19.7237491607666 20.46343994140625 0.0013626738218590617 0.003145277965813875 True True True 0.1140270778356556
186.73664166666663 22.023538055555555 0.51859 0.54 186.73662831348224 22.023514168481334 106363 0.389 0.691 1.0 19.385717391967773 20.047412872314453 0.0011443442199379206 0.0020760218612849712 True True True 0.09685452294726442
186.74687916666664 21.735061944444446 0.44059 0.48 186.74691380116263 21.73501186473118 28111 0.335 0.625 1.0 19.971797943115234 20.607946395874023 0.0019572372548282146 0.005797035060822964 True True True 0.21428403056249223
186.7504708333333 21.949256944444446 0.43634 0.01 186.7504849123904 21.949256255058323 92168 0.0 0.109 1.0 19.033315658569336 18.98061180114746 0.0008662557229399681 0.0017088231397792697 True True True 0.04707620891558939
186.76447916666663 21.894156111111112 0.44023 0.39 186.76446592530283 21.894139552439356 76315 0.254 0.526 1.0 18.745025634765625 19.290367126464844 0.0006817197427153587 0.001423842622898519 True True True 0.07422841317713028
186.7714708333333 21.730359999999997 2.46813 1.88 186.7715174421638 21.730374579286636 28931 1.598 2.162 1.0 20.721418380737305 20.664783477783203 0.003217418445274234 0.0033312856685370207 True True True 0.16446740381227073
186.78594166666662 21.925826111111114 0.55613 0.62 186.7859619443031 21.925819677647397 85141 0.461 0.779 1.0 19.7830867767334 20.44966697692871 0.0014643431641161442 0.0031064418144524097 True True True 0.07157031808261903
186.7863208333333 21.85485388888889 0.66368 0.67 186.78639032413497 21.85484955938233 66037 0.506 0.834 1.0 19.96735954284668 20.81890106201172 0.0016948782140389085 0.005088295787572861 True True True 0.2327099071371702
186.7926 22.02682 0.65382 0.68 186.79256163724304 22.026749963543878 127138 0.515 0.845 1.0 20.11446189880371 20.994455337524414 0.002147338818758726 0.006650959607213736 True True True 0.2827731638617055
186.7935208333333 21.69061611111111 0.76027 1.75 186.79356829926806 21.690648745917535 17661 1.481 2.019 0.99829 20.472537994384766 20.577835083007812 0.002771003870293498 0.0034858034923672676 True True True 0.19751776319006525
186.81754999999998 21.833873055555554 0.72646 0.8 186.81756515936894 21.833893789437482 59690 0.624 0.976 1.0 19.868030548095703 20.426389694213867 0.0017872006865218282 0.0029086072463542223 True True True 0.09020949235782855
186.83152916666663 21.852563055555557 0.56736 0.57 186.83156348903935 21.85260587267287 65645 0.416 0.724 1.0 20.151403427124023 21.01714324951172 0.002210973994806409 0.009772188030183315 True True True 0.1921239506583846
186.84874166666663 21.924605 0.31538 0.33 186.84876090207553 21.924608160224384 81457 0.2 0.46 1.0 18.549392700195312 -99.0 0.0009703601244837046 0.0 True False False 0.06523885878973103
186.86704166666664 21.774116944444444 0.4341 0.45 186.86705887300366 21.774150907722024 42078 0.308 0.592 1.0 18.963478088378906 19.617639541625977 0.0008215954876504838 0.002339850412681699 True True True 0.1351234866977232
186.87699166666664 22.028516944444444 0.32243 0.49 186.87704682732453 22.02851116948702 127843 0.344 0.636 1.0 18.582597732543945 19.208599090576172 0.0010776540730148554 0.0014362987130880356 True True True 0.18525187800425302
186.87874166666663 21.968768055555554 0.16072 0.3 186.87875556509923 21.968775573121977 97559 0.173 0.427 0.9984 19.26872444152832 19.722257614135742 0.001191584044136107 0.0026317420415580273 True True True 0.05371680905324733
186.9076583333333 21.737988055555558 0.5856 0.58 186.90770426478414 21.73801439417889 31538 0.425 0.735 1.0 19.748607635498047 20.60938835144043 0.0015003192238509655 0.0033337417989969254 True True True 0.18050461440611762
186.9189916666666 21.906793055555553 0.46118 0.46 186.91899008473132 21.906788714062728 76736 0.317 0.603 1.0 19.700416564941406 20.337894439697266 0.001710376120172441 0.006516796536743641 True True True 0.016498342221374387
186.92519999999996 22.042933055555558 0.16054 0.39 186.92523747337228 22.043144586737522 125916 0.04 0.87 0.4651 -99.0 -99.0 0.0 0.0 False False False 0.771710212816916
186.93182083333332 21.927826111111113 2.48004 0.08 186.93185097211398 21.92782226142665 85405 0.0 0.186 1.0 19.398189544677734 19.474430084228516 0.0013834559358656406 0.002595291007310152 True True True 0.10159986408072381
186.9560208333333 21.922118055555558 0.45879 0.47 186.9560412010021 21.922117419721477 82238 0.326 0.614 1.0 19.602277755737305 20.272905349731445 0.0029476326890289783 0.007522087078541517 True True True 0.06806024209451411
186.83627 21.63535 0.1173 0.39 186.8362520141568 21.635325069895195 3088 0.04 0.87 0.4651 -99.0 -99.0 0.0 0.0 False False False 0.10806154053110392
186.79402 21.60571 0.0913 0.39 186.79386561215495 21.605751093824136 5 0.04 0.87 0.4651 17.549625396728516 -99.0 0.0006820704438723624 0.0 True False False 0.5375051772304762
186.49822 21.67079 0.4344 0.43 186.49823861920135 21.670798944237102 10281 0.29 0.57 1.0 18.830551147460938 19.39853286743164 0.0026032680179923773 0.0033177570439875126 True True True 0.07012154736278316
